age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
50.0,Private,99307.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,45.0,United-States,<=50K
23.0,State-gov,136075.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,32.0,United-States,<=50K
25.0,Private,126974.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,269182.0,Some-college,10.0,Separated,Tech-support,Unmarried,Black,Female,3887.0,0.0,40.0,United-States,<=50K
46.0,Private,45363.0,Prof-school,15.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,2824.0,40.0,United-States,>50K
67.0,Local-gov,256821.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,20.0,United-States,<=50K
43.0,Private,150519.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
54.0,Self-emp-not-inc,136224.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
29.0,Private,202558.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,130431.0,5th-6th,3.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,36.0,Mexico,<=50K
31.0,Federal-gov,484669.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Self-emp-inc,124963.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,243409.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,123335.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
28.0,Private,108706.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
55.0,Private,115439.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
58.0,,97969.0,1st-4th,2.0,Married-spouse-absent,,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,212944.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
32.0,Private,123964.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,4386.0,0.0,50.0,United-States,<=50K
27.0,Private,321456.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,245317.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Local-gov,212005.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,260019.0,7th-8th,4.0,Never-married,Farming-fishing,Unmarried,Other,Male,0.0,0.0,36.0,Mexico,<=50K
31.0,Private,168521.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K
46.0,Private,283037.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Private,148581.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
40.0,Private,199599.0,10th,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Self-emp-not-inc,365110.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
38.0,Self-emp-not-inc,233571.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
58.0,Local-gov,98361.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
44.0,Private,351262.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,38.0,United-States,>50K
49.0,Local-gov,226871.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
25.0,Local-gov,112835.0,Masters,14.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Private,326005.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,England,>50K
36.0,Private,160035.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3908.0,0.0,55.0,United-States,<=50K
33.0,Private,83231.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
57.0,State-gov,32694.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
17.0,Private,117549.0,10th,6.0,Never-married,Sales,Other-relative,Black,Female,0.0,0.0,12.0,United-States,<=50K
45.0,Self-emp-inc,177543.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,50.0,United-States,<=50K
44.0,Private,32185.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,70.0,United-States,<=50K
67.0,Private,70737.0,9th,5.0,Widowed,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,32.0,United-States,<=50K
61.0,Federal-gov,95680.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,3103.0,0.0,40.0,United-States,>50K
20.0,Local-gov,38455.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,10.0,United-States,<=50K
22.0,Private,202153.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
59.0,State-gov,173422.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,38.0,United-States,<=50K
51.0,Private,49017.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
45.0,Private,260543.0,Masters,14.0,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,China,<=50K
58.0,Private,177368.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25.0,Private,135568.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Private,185459.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
46.0,Private,171228.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3411.0,0.0,35.0,Guatemala,<=50K
77.0,,88545.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,8.0,United-States,<=50K
52.0,Private,54933.0,Masters,14.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
39.0,Federal-gov,116369.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
41.0,Private,204046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,79531.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,75.0,United-States,>50K
45.0,Private,116360.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K
50.0,Local-gov,153064.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
46.0,Federal-gov,195023.0,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,155972.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
62.0,State-gov,265201.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Self-emp-inc,167737.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
42.0,Self-emp-not-inc,140915.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,60.0,South,<=50K
58.0,Private,110213.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
43.0,Self-emp-not-inc,198096.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
34.0,Self-emp-inc,175761.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
34.0,Self-emp-inc,154120.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K
61.0,Private,115023.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,60.0,United-States,>50K
40.0,Private,43711.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
42.0,Private,433170.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
51.0,Self-emp-not-inc,136322.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1579.0,40.0,United-States,<=50K
22.0,Private,38444.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,10.0,United-States,<=50K
40.0,Private,373050.0,12th,8.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,,<=50K
60.0,Self-emp-not-inc,127805.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,135001.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
69.0,Private,168139.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,State-gov,260960.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
48.0,Private,99835.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
34.0,Private,139890.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,189368.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
58.0,Self-emp-not-inc,189528.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,84.0,United-States,<=50K
44.0,Private,216116.0,HS-grad,9.0,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica,<=50K
37.0,Private,110013.0,Assoc-voc,11.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,423158.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
39.0,Self-emp-not-inc,251710.0,10th,6.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,0.0,1721.0,15.0,United-States,<=50K
24.0,Private,537222.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
33.0,Private,207267.0,10th,6.0,Separated,Other-service,Unmarried,White,Female,3418.0,0.0,35.0,United-States,<=50K
25.0,Private,67467.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Self-emp-not-inc,39140.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
45.0,Self-emp-not-inc,160724.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,China,>50K
50.0,Private,34067.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
37.0,Private,70562.0,1st-4th,2.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,48.0,El-Salvador,<=50K
72.0,,303588.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
36.0,Private,139743.0,Some-college,10.0,Widowed,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Private,24185.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,84.0,United-States,<=50K
48.0,Private,193047.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
21.0,Private,417668.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,36.0,United-States,<=50K
33.0,Self-emp-not-inc,188957.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,,222442.0,Some-college,10.0,Divorced,,Own-child,White,Male,0.0,0.0,25.0,El-Salvador,<=50K
21.0,Private,143582.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0.0,0.0,45.0,United-States,<=50K
39.0,Private,203204.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,25.0,United-States,>50K
38.0,Private,283293.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Private,1455435.0,Assoc-acdm,12.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,101709.0,HS-grad,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
24.0,State-gov,247075.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,20.0,United-States,<=50K
28.0,Private,248404.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
30.0,Private,205950.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
24.0,Private,251603.0,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
23.0,Private,53245.0,9th,5.0,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
68.0,Private,214521.0,Prof-school,15.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,16.0,United-States,<=50K
32.0,State-gov,92003.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
34.0,Private,124569.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
68.0,Private,339168.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
29.0,Private,200511.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
31.0,Private,206541.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,97083.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Private,168730.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
19.0,Private,264593.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,170651.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,1055.0,0.0,40.0,United-States,<=50K
56.0,Private,340171.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Private,170525.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,14344.0,0.0,40.0,United-States,>50K
47.0,Private,182655.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,52.0,United-States,>50K
26.0,Private,212304.0,7th-8th,4.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
44.0,Self-emp-inc,383493.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
29.0,Private,39388.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,65706.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Local-gov,190330.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,205706.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,188186.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Female,0.0,1590.0,45.0,United-States,<=50K
47.0,Private,180277.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Hungary,<=50K
35.0,Local-gov,216068.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
35.0,Private,60227.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Local-gov,143392.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
31.0,Private,77634.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,42.0,United-States,<=50K
47.0,Local-gov,265097.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,4386.0,0.0,40.0,United-States,>50K
29.0,Private,420054.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,103064.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,167065.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
45.0,State-gov,190406.0,Prof-school,15.0,Divorced,Prof-specialty,Unmarried,Black,Male,25236.0,0.0,36.0,United-States,>50K
31.0,Private,101266.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Self-emp-not-inc,353298.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,50.0,United-States,>50K
39.0,Private,205359.0,Assoc-acdm,12.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
49.0,Self-emp-not-inc,349151.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411.0,0.0,40.0,United-States,<=50K
57.0,Private,135796.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,48.0,United-States,<=50K
29.0,Private,183523.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,265356.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,,245372.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,75.0,United-States,>50K
63.0,,170529.0,Bachelors,13.0,Married-civ-spouse,,Wife,Black,Female,0.0,0.0,45.0,United-States,<=50K
22.0,Private,289579.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,233711.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32.0,Private,349365.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,65.0,United-States,<=50K
22.0,Private,218343.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Private,200316.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,188362.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,State-gov,353012.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
66.0,,188842.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
33.0,Private,44392.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
34.0,Private,209297.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,2001.0,40.0,United-States,<=50K
23.0,Private,284898.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
22.0,Private,81145.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
25.0,State-gov,295912.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,20.0,United-States,<=50K
24.0,,114292.0,9th,5.0,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Self-emp-not-inc,83953.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
33.0,Private,204494.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
20.0,Private,138768.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
40.0,Private,247469.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,United-States,>50K
24.0,Private,225724.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
52.0,Local-gov,311569.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
24.0,Private,236696.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,Taiwan,<=50K
27.0,Private,220748.0,HS-grad,9.0,Never-married,Handlers-cleaners,Other-relative,Black,Male,0.0,0.0,48.0,United-States,<=50K
20.0,Private,49179.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
18.0,Private,210932.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
