Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Total Bright Sunshine
2014-12-15,1020.9,20.1,18.6,17.0,12.0,66.0,84.0,0.0,0.1
2014-12-16,1024.6,19.0,16.8,13.9,4.7,46.0,43.0,0.0,8.5
2014-12-17,1027.1,15.2,13.3,10.8,4.3,29.0,21.0,0.0,9.3
2014-12-18,1026.4,15.8,14.0,11.9,2.5,47.0,80.0,0.1,0.3
2014-12-19,1024.0,14.7,13.0,10.7,10.3,84.0,90.0,14.3,0.0
2014-12-20,1020.8,17.7,14.7,10.8,8.2,66.0,39.0,0.2,9.3
2014-12-21,1023.2,18.8,16.3,13.5,7.3,57.0,33.0,0.0,8.1
2014-12-22,1024.3,15.5,13.6,10.9,3.8,52.0,44.0,0.0,9.1
2014-12-23,1021.7,16.3,15.4,14.5,9.3,67.0,90.0,0.02,0.1
2014-12-24,1021.4,21.4,18.7,15.8,13.6,73.0,88.0,0.0,1.2
2014-12-25,1020.8,19.1,16.9,15.3,12.8,78.0,94.0,6.7,0.0
2014-12-26,1020.7,17.0,16.2,15.0,14.1,88.0,100.0,2.2,0.0
2014-12-27,1021.6,17.7,16.6,15.3,13.5,82.0,95.0,0.5,0.0
2014-12-28,1022.6,16.1,14.5,12.3,11.5,83.0,72.0,3.2,2.3
2014-12-29,1020.6,17.9,14.0,11.0,6.3,61.0,10.0,0.0,9.4
2014-12-30,1019.8,18.4,14.9,12.8,8.1,65.0,9.0,0.0,9.5
2014-12-31,1021.7,20.4,16.4,13.2,9.9,67.0,19.0,0.0,9.5
2015-01-01,1024.5,19.2,16.0,13.7,8.3,61.0,16.0,0.0,9.5
2015-01-02,1025.0,17.1,15.2,13.1,10.0,71.0,21.0,0.0,9.5
2015-01-03,1022.3,17.9,15.5,13.2,8.9,65.0,2.0,0.0,9.6
2015-01-04,1017.0,19.6,17.3,15.2,13.2,78.0,56.0,0.0,7.8
2015-01-05,1014.5,20.7,19.0,18.1,15.7,81.0,88.0,0.0,0.6
2015-01-06,1014.8,23.9,20.2,18.2,17.4,84.0,49.0,0.0,7.8
2015-01-07,1019.7,19.2,18.1,16.2,14.2,79.0,70.0,0.1,0.0
2015-01-08,1025.1,18.0,15.7,13.6,9.7,68.0,32.0,0.0,8.9
2015-01-09,1025.0,17.5,15.5,14.1,9.9,70.0,34.0,0.0,8.4
2015-01-10,1023.4,19.2,16.3,13.9,9.9,67.0,23.0,0.0,9.5
2015-01-11,1022.3,19.6,16.9,14.9,10.4,66.0,79.0,0.02,3.1
2015-01-12,1021.5,17.1,14.1,12.0,11.2,83.0,89.0,14.9,0.0
2015-01-13,1020.9,13.9,12.6,11.7,11.2,91.0,82.0,25.8,0.1
2015-01-14,1022.0,17.5,13.7,10.3,6.9,65.0,13.0,0.0,9.8
2015-01-15,1022.7,17.6,14.5,11.4,8.1,66.0,20.0,0.0,9.8
2015-01-16,1022.4,20.2,16.7,14.5,10.6,68.0,29.0,0.0,9.4
2015-01-17,1024.1,17.7,15.7,13.5,9.1,65.0,14.0,0.0,9.6
2015-01-18,1023.7,19.2,16.2,13.9,8.9,63.0,28.0,0.0,9.0
2015-01-19,1022.4,19.3,15.8,13.0,6.0,54.0,15.0,0.0,8.8
2015-01-20,1021.3,18.5,15.9,14.2,9.7,67.0,45.0,0.0,6.8
2015-01-21,1020.9,20.4,17.2,14.2,11.4,70.0,37.0,0.02,5.6
2015-01-22,1021.5,20.7,17.4,15.3,5.9,48.0,14.0,0.0,9.9
2015-01-23,1020.6,19.3,16.3,14.4,10.4,68.0,31.0,0.0,9.9
2015-01-24,1019.1,18.5,17.0,15.8,12.7,76.0,85.0,0.9,1.5
2015-01-25,1018.9,19.7,18.2,16.6,14.4,79.0,81.0,0.02,1.5
2015-01-26,1018.5,21.5,18.6,16.6,15.5,82.0,51.0,0.0,8.8
2015-01-27,1017.9,19.8,18.3,17.2,15.3,82.0,71.0,0.0,4.4
2015-01-28,1018.8,18.5,16.9,16.1,12.8,77.0,75.0,0.02,5.2
2015-01-29,1019.6,19.5,16.8,14.9,12.9,78.0,23.0,0.02,10.0
2015-01-30,1021.9,19.6,16.8,15.5,13.0,79.0,49.0,0.0,3.8
2015-01-31,1025.6,16.5,15.5,14.7,12.3,81.0,83.0,0.02,0.2
2015-02-01,1026.3,17.2,15.3,14.2,11.3,78.0,83.0,0.02,0.7
2015-02-02,1025.4,19.1,16.3,14.7,12.2,77.0,53.0,0.0,8.6
2015-02-03,1024.6,19.8,17.1,15.5,13.6,80.0,58.0,0.0,8.8
2015-02-04,1023.5,17.9,16.2,14.2,12.6,80.0,80.0,0.0,0.3
2015-02-05,1024.9,16.5,14.0,12.5,6.9,62.0,84.0,0.02,3.0
2015-02-06,1024.5,15.7,13.4,11.0,8.0,70.0,88.0,0.3,1.4
2015-02-07,1021.7,18.4,16.0,14.4,10.9,72.0,81.0,0.0,3.5
2015-02-08,1023.2,19.5,16.2,13.9,5.9,51.0,67.0,0.0,8.9
2015-02-09,1025.2,17.2,14.9,13.7,9.1,68.0,34.0,0.0,9.2
2015-02-10,1022.2,17.1,14.5,12.8,9.1,70.0,26.0,0.0,9.1
2015-02-11,1018.7,18.0,16.0,13.6,10.4,70.0,67.0,0.0,4.5
2015-02-12,1018.2,21.4,17.3,14.6,8.8,59.0,49.0,0.0,9.7
2015-02-13,1018.3,21.5,17.5,14.4,7.4,53.0,49.0,0.0,10.3
2015-02-14,1016.9,20.5,18.5,16.8,8.7,53.0,62.0,0.0,4.9
2015-02-15,1016.2,19.8,18.9,18.1,16.3,85.0,88.0,3.3,0.0
2015-02-16,1016.5,21.6,19.7,17.8,17.9,90.0,68.0,0.0,1.6
2015-02-17,1016.7,21.6,19.2,18.2,16.7,86.0,79.0,0.02,4.2
2015-02-18,1019.1,19.4,18.1,17.1,14.4,79.0,86.0,0.02,1.4
2015-02-19,1020.3,17.9,17.2,16.4,13.3,78.0,88.0,0.02,0.3
2015-02-20,1018.3,19.1,17.5,15.9,14.8,84.0,88.0,0.02,0.3
2015-02-21,1015.5,21.0,19.3,17.6,17.6,90.0,86.0,0.2,0.0
2015-02-22,1016.1,22.0,20.3,18.9,19.2,93.0,90.0,15.6,0.2
2015-02-23,1015.5,19.1,18.6,17.9,17.7,95.0,93.0,10.2,0.4
2015-02-24,1014.8,19.6,18.6,17.8,17.7,94.0,88.0,0.02,0.2
2015-02-25,1014.1,20.5,19.6,18.9,18.8,95.0,88.0,0.8,0.4
2015-02-26,1014.2,23.8,21.4,19.5,19.8,91.0,71.0,0.0,5.4
2015-02-27,1015.8,21.5,19.4,17.9,18.3,94.0,87.0,1.2,0.0
2015-02-28,1017.3,19.5,18.3,17.2,16.7,90.0,89.0,0.4,0.2
2015-03-01,1019.4,20.4,18.9,17.6,14.1,74.0,84.0,0.02,1.2
2015-03-02,1016.4,18.2,17.5,17.1,14.8,84.0,92.0,0.02,0.0
2015-03-03,1012.4,22.5,19.3,17.0,17.1,87.0,89.0,0.2,1.4
2015-03-04,1015.1,18.7,17.2,16.3,15.7,91.0,92.0,0.2,0.0
2015-03-05,1016.6,16.6,16.2,15.7,15.4,95.0,98.0,4.8,0.0
2015-03-06,1017.0,17.4,16.9,16.4,15.8,94.0,96.0,0.1,0.0
2015-03-07,1018.0,18.4,17.4,16.6,15.9,91.0,100.0,0.2,0.0
2015-03-08,1017.9,20.3,18.5,16.8,16.1,86.0,91.0,0.02,2.4
2015-03-09,1018.5,25.1,21.1,18.1,17.8,82.0,65.0,0.02,7.7
2015-03-10,1022.1,19.4,17.7,16.1,12.7,73.0,75.0,0.02,4.1
2015-03-11,1021.9,17.6,16.2,15.5,13.0,81.0,92.0,0.3,0.1
2015-03-12,1020.6,16.5,15.7,14.8,14.0,89.0,92.0,3.7,0.0
2015-03-13,1019.1,18.3,17.2,15.8,12.9,76.0,92.0,0.0,0.0
2015-03-14,1018.4,20.3,19.4,18.0,16.4,83.0,91.0,0.02,0.0
2015-03-15,1016.5,22.5,20.9,19.6,19.7,93.0,92.0,0.0,0.2
2015-03-16,1015.7,23.7,21.8,20.4,20.6,93.0,91.0,0.02,0.8
2015-03-17,1013.0,24.6,22.1,20.7,20.7,92.0,86.0,0.0,1.5
2015-03-18,1011.6,26.0,23.0,21.0,21.5,91.0,86.0,0.0,0.8
2015-03-19,1013.1,26.4,24.0,22.3,22.0,89.0,68.0,0.0,5.1
2015-03-20,1015.3,28.3,24.0,22.1,21.3,86.0,39.0,0.0,8.1
2015-03-21,1016.7,25.5,22.9,21.0,20.3,85.0,65.0,0.0,7.5
2015-03-22,1017.9,22.3,21.0,19.9,17.5,81.0,85.0,0.1,0.0
2015-03-23,1018.9,24.5,20.9,19.2,13.8,64.0,80.0,0.02,2.6
2015-03-24,1022.5,22.3,19.8,18.4,15.2,75.0,86.0,0.0,5.4
2015-03-25,1024.2,19.1,18.2,17.7,14.0,76.0,83.0,0.02,0.0
2015-03-26,1024.2,20.5,18.8,17.4,15.3,80.0,88.0,4.2,0.0
2015-03-27,1021.6,23.7,20.3,17.9,18.2,88.0,86.0,14.6,2.4
2015-03-28,1018.4,24.8,21.4,19.7,17.8,81.0,46.0,0.0,6.5
2015-03-29,1016.2,26.7,22.4,20.1,18.7,80.0,68.0,0.0,6.7
2015-03-30,1014.9,25.2,22.8,21.5,20.6,87.0,84.0,0.0,3.8
2015-03-31,1013.9,25.6,23.3,21.9,21.6,90.0,83.0,0.02,1.6
2015-04-01,1012.2,27.2,24.4,22.7,22.1,87.0,80.0,0.0,1.5
2015-04-02,1008.5,28.5,25.6,23.6,22.5,84.0,80.0,0.0,2.1
2015-04-03,1007.6,26.9,25.9,25.0,23.0,84.0,82.0,0.02,0.5
2015-04-04,1009.8,29.4,26.5,25.0,23.3,83.0,74.0,0.0,2.1
2015-04-05,1011.3,30.6,26.0,24.0,22.1,80.0,38.0,0.0,10.4
2015-04-06,1011.4,29.8,26.5,23.8,22.7,80.0,32.0,0.02,11.1
2015-04-07,1013.7,27.1,24.9,22.0,21.8,83.0,81.0,0.1,4.6
2015-04-08,1018.3,22.1,18.9,16.4,14.8,77.0,92.0,10.0,0.0
2015-04-09,1017.8,19.4,18.0,15.9,16.1,89.0,94.0,1.3,0.0
2015-04-10,1017.9,20.0,18.2,16.6,16.0,87.0,90.0,0.7,0.0
2015-04-11,1019.1,17.9,17.1,16.4,16.6,97.0,100.0,52.0,0.0
2015-04-12,1019.6,22.4,19.3,16.5,15.9,81.0,71.0,0.2,3.1
2015-04-13,1018.7,27.2,22.4,18.6,13.1,57.0,9.0,0.0,11.1
2015-04-14,1018.7,26.6,21.5,18.1,8.3,44.0,9.0,0.0,11.3
2015-04-15,1016.1,27.5,22.1,18.4,12.5,56.0,15.0,0.0,11.5
2015-04-16,1015.0,26.1,22.7,19.6,16.7,69.0,25.0,0.0,11.1
2015-04-17,1012.4,27.4,23.7,20.7,18.8,75.0,52.0,0.0,11.2
2015-04-18,1010.1,27.2,25.3,23.2,22.7,86.0,88.0,0.02,1.7
2015-04-19,1008.6,27.5,26.6,25.8,23.5,83.0,88.0,0.02,0.2
2015-04-20,1008.0,28.6,26.3,23.0,23.4,84.0,88.0,0.2,1.1
2015-04-21,1012.7,25.7,23.7,22.5,19.1,75.0,81.0,0.02,0.4
2015-04-22,1017.1,26.7,23.3,21.7,18.6,75.0,81.0,0.02,4.6
2015-04-23,1018.4,23.6,22.6,22.1,16.0,66.0,88.0,0.02,0.0
2015-04-24,1017.6,29.0,24.4,21.6,18.5,70.0,48.0,0.0,8.7
2015-04-25,1017.1,27.2,23.9,22.2,19.6,77.0,52.0,0.0,4.6
2015-04-26,1016.9,27.9,24.1,22.2,19.5,76.0,59.0,0.0,9.1
2015-04-27,1014.3,30.3,24.8,21.8,20.7,79.0,27.0,0.0,10.6
2015-04-28,1011.7,28.9,25.4,23.1,21.3,79.0,58.0,0.0,6.7
2015-04-29,1011.1,30.1,26.6,24.3,22.7,80.0,66.0,0.0,9.8
2015-04-30,1011.0,31.9,27.5,24.9,23.1,78.0,41.0,0.0,10.1
2015-05-01,1010.3,30.8,27.2,25.4,23.6,81.0,76.0,0.5,5.0
2015-05-02,1009.5,29.8,27.6,26.4,23.7,79.0,79.0,0.02,2.5
2015-05-03,1009.7,30.4,28.2,27.0,24.2,79.0,81.0,0.02,5.2
2015-05-04,1010.1,30.7,28.1,26.9,24.2,79.0,83.0,0.02,5.5
2015-05-05,1008.9,30.5,27.3,24.3,24.0,82.0,86.0,3.9,1.6
2015-05-06,1008.5,28.9,26.8,24.2,24.3,87.0,85.0,0.6,1.3
2015-05-07,1009.7,30.6,28.0,26.5,24.8,83.0,81.0,0.3,3.0
2015-05-08,1008.7,30.2,28.2,27.1,24.4,80.0,84.0,0.0,1.4
2015-05-09,1008.5,30.5,27.3,24.2,24.1,83.0,81.0,7.3,2.1
2015-05-10,1009.7,28.8,26.3,24.3,24.5,90.0,84.0,20.1,1.1
2015-05-11,1010.3,29.4,25.6,23.3,24.1,91.0,85.0,51.0,1.9
2015-05-12,1012.2,29.5,25.7,22.6,20.9,75.0,78.0,0.0,7.6
2015-05-13,1012.2,28.4,26.4,25.2,23.5,84.0,85.0,0.0,4.0
2015-05-14,1012.1,31.9,28.5,26.4,24.3,78.0,70.0,0.02,8.4
2015-05-15,1011.4,32.6,29.1,27.1,24.7,78.0,73.0,0.0,6.0
2015-05-16,1009.9,28.6,26.7,24.6,24.5,88.0,86.0,18.4,0.5
2015-05-17,1008.3,29.6,26.4,24.5,24.0,87.0,86.0,5.7,1.4
2015-05-18,1007.9,29.3,28.2,26.1,24.7,82.0,88.0,0.9,0.8
2015-05-19,1006.9,29.3,28.6,27.6,25.5,83.0,88.0,1.2,0.4
2015-05-20,1006.2,30.0,27.9,25.2,25.8,88.0,90.0,107.7,0.3
2015-05-21,1008.4,25.3,24.2,23.1,22.7,92.0,93.0,12.6,0.0
2015-05-22,1008.8,24.3,23.6,22.9,22.2,92.0,88.0,0.7,0.0
2015-05-23,1006.2,27.4,24.8,23.9,24.3,97.0,96.0,169.4,0.0
2015-05-24,1005.8,29.0,26.6,24.6,25.5,94.0,88.0,8.2,0.6
2015-05-25,1006.6,32.5,28.4,25.4,25.8,86.0,78.0,29.4,5.9
2015-05-26,1008.3,28.7,26.9,24.6,25.9,95.0,89.0,64.6,0.0
2015-05-27,1007.0,31.0,29.2,27.8,26.3,84.0,86.0,0.2,3.3
2015-05-28,1005.3,31.9,30.0,28.3,26.2,81.0,86.0,1.4,8.3
2015-05-29,1006.5,32.5,30.3,29.1,26.2,79.0,83.0,0.0,4.8
2015-05-30,1007.5,32.5,29.6,26.1,26.1,81.0,79.0,7.0,8.0
2015-05-31,1007.3,31.5,29.3,26.7,26.1,83.0,86.0,1.9,2.6
2015-06-01,1007.9,31.2,29.3,28.4,26.2,83.0,82.0,10.6,0.4
2015-06-02,1009.3,32.5,29.6,26.5,25.8,81.0,81.0,5.4,4.2
2015-06-03,1010.2,33.2,29.9,28.0,25.1,76.0,68.0,0.02,10.6
2015-06-04,1008.9,32.8,29.8,27.9,25.2,76.0,59.0,0.0,11.1
2015-06-05,1007.3,31.4,29.2,27.8,25.2,79.0,77.0,0.0,5.0
2015-06-06,1007.7,32.4,29.5,27.2,25.3,78.0,78.0,0.8,5.9
2015-06-07,1009.0,32.1,29.8,28.1,25.4,78.0,65.0,0.02,5.1
2015-06-08,1008.1,32.2,29.8,27.8,25.4,77.0,73.0,1.6,7.5
2015-06-09,1007.2,31.5,29.9,28.4,25.5,77.0,72.0,0.02,6.2
2015-06-10,1007.3,32.0,29.9,27.3,26.1,80.0,83.0,8.1,3.8
2015-06-11,1008.2,32.7,30.3,27.9,26.1,78.0,79.0,0.8,5.5
2015-06-12,1008.5,31.7,28.8,25.6,26.0,85.0,79.0,96.8,6.7
2015-06-13,1007.9,32.3,29.9,28.5,25.5,78.0,76.0,0.4,4.9
2015-06-14,1008.3,33.0,29.9,27.3,25.6,78.0,77.0,1.5,4.9
2015-06-15,1009.4,34.0,30.2,26.7,25.6,77.0,48.0,5.2,6.6
2015-06-16,1008.2,33.4,30.1,28.1,25.3,76.0,39.0,0.0,9.9
2015-06-17,1006.0,33.0,30.2,28.5,25.4,76.0,40.0,0.0,11.5
2015-06-18,1005.3,34.2,30.7,28.5,25.2,73.0,52.0,0.0,11.7
2015-06-19,1006.1,34.2,30.8,28.6,25.2,73.0,40.0,0.02,10.5
2015-06-20,1006.5,34.1,30.9,29.2,26.1,76.0,56.0,0.0,10.0
2015-06-21,1005.1,31.9,28.5,26.3,26.7,90.0,80.0,51.0,3.4
2015-06-22,1003.2,30.0,27.9,26.7,26.6,93.0,87.0,18.1,1.5
2015-06-23,1003.9,29.1,27.3,26.0,26.1,93.0,88.0,51.3,0.3
2015-06-24,1005.3,30.7,28.3,26.1,26.2,89.0,86.0,9.7,0.4
2015-06-25,1005.8,29.7,28.3,26.9,26.3,89.0,88.0,28.5,0.9
2015-06-26,1006.1,32.3,29.5,27.1,26.0,82.0,68.0,10.4,6.8
2015-06-27,1008.3,32.5,30.4,29.1,26.1,78.0,53.0,0.0,8.8
2015-06-28,1009.5,33.6,30.4,27.4,25.7,76.0,64.0,1.9,10.8
2015-06-29,1007.9,33.3,30.5,28.9,25.5,75.0,54.0,0.02,10.3
2015-06-30,1006.0,32.5,30.4,29.1,25.8,76.0,66.0,0.02,7.6
2015-07-01,1004.2,32.7,30.5,29.4,26.2,78.0,78.0,0.0,9.0
2015-07-02,1003.2,32.6,30.6,29.5,26.2,78.0,81.0,0.02,7.9
2015-07-03,1002.8,32.4,30.6,29.3,26.4,79.0,80.0,0.0,6.5
2015-07-04,1002.8,33.8,30.5,28.7,25.9,77.0,78.0,0.0,7.2
2015-07-05,1003.1,32.7,29.8,28.5,25.6,79.0,69.0,0.0,11.0
2015-07-06,1001.3,30.7,29.2,27.9,24.1,75.0,80.0,0.02,2.8
2015-07-07,1000.4,32.7,29.2,26.7,21.7,64.0,69.0,0.0,7.2
2015-07-08,1000.3,31.8,28.8,26.6,21.3,64.0,82.0,0.0,5.0
2015-07-09,997.4,30.2,27.4,25.0,22.2,74.0,88.0,2.0,0.4
2015-07-10,1000.2,32.7,28.3,25.4,25.0,83.0,82.0,24.3,7.3
2015-07-11,1000.1,32.9,29.9,27.1,24.5,74.0,42.0,0.0,8.5
2015-07-12,1001.1,33.9,30.9,28.7,25.7,75.0,43.0,0.0,9.5
2015-07-13,1002.3,34.4,30.8,29.0,25.8,75.0,59.0,0.0,9.3
2015-07-14,1002.1,34.1,30.5,28.6,26.2,78.0,67.0,0.0,4.8
2015-07-15,1001.1,33.5,30.3,28.4,26.4,79.0,73.0,0.02,6.5
2015-07-16,1000.5,32.8,30.2,28.0,26.2,79.0,87.0,0.02,5.2
2015-07-17,1001.5,32.9,28.9,26.4,25.3,81.0,85.0,1.2,6.2
2015-07-18,1001.6,32.4,29.7,28.5,26.1,81.0,81.0,0.2,5.3
2015-07-19,1001.2,33.5,29.7,28.2,24.8,75.0,74.0,0.02,6.3
2015-07-20,1001.4,29.0,27.4,26.2,25.7,91.0,92.0,46.2,0.0
2015-07-21,1006.6,27.9,26.7,25.2,24.3,87.0,93.0,51.2,0.0
2015-07-22,1008.4,28.9,27.0,23.9,25.4,91.0,93.0,191.3,0.0
2015-07-23,1007.9,29.0,27.9,24.9,25.5,87.0,90.0,45.0,0.3
2015-07-24,1006.9,30.1,28.8,27.4,25.5,83.0,88.0,5.7,1.8
2015-07-25,1006.6,29.8,28.5,27.3,25.4,83.0,88.0,9.6,0.7
2015-07-26,1009.0,30.4,28.5,25.9,25.4,83.0,85.0,24.9,1.3
2015-07-27,1011.4,31.6,29.1,27.7,25.3,80.0,69.0,0.3,5.5
2015-07-28,1012.1,32.9,29.2,27.5,24.4,76.0,53.0,0.02,9.3
2015-07-29,1011.6,31.6,27.9,25.8,24.7,83.0,67.0,3.7,5.3
2015-07-30,1011.1,30.9,28.1,26.3,24.2,80.0,72.0,0.6,3.4
2015-07-31,1011.0,31.8,28.5,26.1,24.3,78.0,49.0,0.0,11.4
2015-08-01,1011.2,32.2,28.9,26.9,24.6,78.0,69.0,0.0,10.7
2015-08-02,1011.6,32.3,28.9,26.8,24.5,78.0,54.0,0.0,11.4
2015-08-03,1010.6,33.3,29.5,27.3,24.5,75.0,38.0,0.0,10.3
2015-08-04,1008.3,33.3,29.4,26.8,24.1,74.0,29.0,0.0,5.7
2015-08-05,1006.1,33.3,29.6,27.6,24.4,74.0,27.0,0.0,10.8
2015-08-06,1005.3,33.1,30.1,27.8,24.2,72.0,29.0,0.0,10.6
2015-08-07,1003.4,33.3,30.7,28.2,24.9,72.0,40.0,0.0,10.0
2015-08-08,998.5,36.3,32.4,30.0,24.0,62.0,55.0,0.0,10.8
2015-08-09,998.5,34.7,31.0,26.9,24.8,71.0,80.0,11.6,10.0
2015-08-10,1004.5,30.6,28.1,25.1,25.2,85.0,88.0,23.5,0.6
2015-08-11,1007.3,32.8,29.2,26.3,25.4,81.0,77.0,16.8,6.5
2015-08-12,1007.9,33.7,30.0,27.8,25.8,79.0,78.0,0.02,9.1
2015-08-13,1007.9,29.6,28.0,26.4,25.6,87.0,84.0,27.5,0.1
2015-08-14,1007.4,28.8,26.9,25.6,25.1,90.0,88.0,18.9,0.2
2015-08-15,1008.5,28.6,27.0,24.9,25.0,89.0,88.0,24.6,0.3
2015-08-16,1008.5,31.2,29.2,26.9,26.5,86.0,88.0,0.1,0.2
2015-08-17,1008.2,32.4,29.9,28.3,26.6,83.0,81.0,0.02,8.4
2015-08-18,1008.0,33.8,30.2,28.4,25.8,78.0,67.0,0.02,10.2
2015-08-19,1007.7,32.8,30.1,28.1,25.7,77.0,59.0,0.0,10.4
2015-08-20,1006.3,31.2,29.1,26.8,26.1,84.0,67.0,6.1,5.0
2015-08-21,1002.2,33.4,30.0,26.9,25.5,77.0,70.0,0.0,7.7
2015-08-22,1000.1,32.0,30.2,28.4,24.4,71.0,48.0,0.02,6.1
2015-08-23,1000.0,32.9,30.6,28.0,24.2,69.0,30.0,3.4,7.6
2015-08-24,1002.4,33.2,30.7,28.3,24.3,70.0,48.0,0.0,7.8
2015-08-25,1005.5,34.4,30.6,27.9,23.2,65.0,22.0,0.0,9.1
2015-08-26,1008.1,31.7,28.9,27.8,25.3,81.0,78.0,0.2,1.1
2015-08-27,1008.1,32.4,29.0,27.0,25.0,79.0,75.0,0.0,6.7
2015-08-28,1006.5,31.2,28.3,26.9,24.4,79.0,84.0,0.02,4.5
2015-08-29,1006.2,29.6,27.8,26.5,24.8,84.0,87.0,0.9,3.1
2015-08-30,1006.8,27.9,26.6,25.8,25.2,92.0,88.0,9.7,0.0
2015-08-31,1007.4,29.0,27.4,25.8,25.0,87.0,88.0,0.02,0.9
2015-09-01,1007.8,28.9,27.4,25.7,25.4,89.0,87.0,5.3,0.4
2015-09-02,1010.9,27.7,25.8,24.5,24.8,94.0,88.0,39.0,0.0
2015-09-03,1013.0,29.0,27.6,25.8,25.8,90.0,87.0,0.2,0.7
2015-09-04,1013.1,32.9,29.1,27.0,25.7,82.0,60.0,0.0,8.7
2015-09-05,1011.1,31.9,29.3,27.2,24.8,78.0,38.0,0.0,11.0
2015-09-06,1008.1,32.3,29.6,27.8,25.6,79.0,43.0,0.0,9.7
2015-09-07,1007.2,29.6,28.3,26.7,25.9,87.0,82.0,7.3,0.5
2015-09-08,1009.4,30.7,27.9,26.4,23.1,75.0,60.0,0.0,8.3
2015-09-09,1012.0,31.2,28.2,26.5,23.0,74.0,44.0,0.02,10.1
2015-09-10,1012.7,31.3,28.1,26.5,23.2,75.0,47.0,0.0,7.9
2015-09-11,1011.1,31.0,28.1,26.8,23.7,77.0,46.0,0.02,8.4
2015-09-12,1011.5,30.5,27.9,26.2,23.2,76.0,66.0,0.02,6.7
2015-09-13,1013.0,31.2,28.0,25.8,21.4,68.0,49.0,0.0,9.2
2015-09-14,1012.2,31.4,28.0,25.9,22.1,71.0,46.0,0.0,9.3
2015-09-15,1011.3,31.9,28.6,26.5,23.1,73.0,60.0,0.0,9.0
2015-09-16,1011.9,31.0,28.1,26.9,24.5,81.0,86.0,1.5,2.1
2015-09-17,1014.6,30.6,28.2,27.1,24.2,79.0,72.0,0.02,7.1
2015-09-18,1015.0,31.8,28.5,26.8,24.0,77.0,47.0,0.02,8.6
2015-09-19,1012.2,30.6,28.3,26.8,24.3,79.0,67.0,0.0,3.8
2015-09-20,1009.3,31.1,28.7,27.1,24.5,78.0,74.0,0.02,7.7
2015-09-21,1008.6,28.7,27.4,25.5,23.8,81.0,88.0,16.9,0.4
2015-09-22,1009.9,31.0,28.1,26.3,25.5,86.0,67.0,2.9,8.8
2015-09-23,1009.1,32.0,28.9,27.3,25.3,81.0,40.0,0.02,6.8
2015-09-24,1006.7,32.0,29.3,27.4,24.7,77.0,23.0,0.0,11.1
2015-09-25,1004.9,32.2,29.7,28.1,25.3,78.0,38.0,0.0,11.0
2015-09-26,1006.7,32.2,28.7,26.9,26.3,87.0,71.0,10.2,4.7
2015-09-27,1008.2,30.2,27.8,26.5,25.0,85.0,81.0,4.6,2.5
2015-09-28,1006.7,32.8,29.0,25.8,20.6,61.0,30.0,0.0,11.1
2015-09-29,1005.6,31.3,29.7,27.4,20.0,56.0,53.0,0.0,10.4
2015-09-30,1011.0,32.7,29.8,28.2,24.8,75.0,78.0,0.02,8.5
2015-10-01,1013.0,31.7,28.8,26.4,25.3,81.0,84.0,0.3,2.9
2015-10-02,1012.4,31.6,27.9,26.5,23.1,76.0,82.0,7.0,4.2
2015-10-03,1011.7,29.7,26.8,24.2,23.7,83.0,88.0,46.4,1.6
2015-10-04,1013.2,27.8,26.7,24.9,25.2,92.0,95.0,38.1,0.0
2015-10-05,1015.2,27.8,26.7,25.4,25.4,93.0,88.0,15.6,0.9
2015-10-06,1014.1,26.8,26.0,25.3,25.4,97.0,86.0,50.7,0.4
2015-10-07,1012.7,27.6,26.4,25.0,25.0,92.0,85.0,5.8,0.7
2015-10-08,1010.5,30.0,27.8,26.1,23.1,76.0,54.0,0.0,10.6
2015-10-09,1011.3,29.4,26.8,24.8,20.9,70.0,45.0,0.02,7.1
2015-10-10,1013.7,26.6,24.3,21.1,19.9,77.0,85.0,1.0,0.6
2015-10-11,1018.0,22.1,20.5,18.5,16.6,78.0,88.0,2.0,0.0
2015-10-12,1019.0,24.9,23.1,21.0,16.8,67.0,88.0,0.02,0.0
2015-10-13,1018.7,27.8,25.1,23.3,19.1,70.0,68.0,0.02,10.5
2015-10-14,1017.4,28.2,25.0,23.1,20.1,75.0,51.0,0.0,7.4
2015-10-15,1015.2,28.7,25.2,23.1,20.7,76.0,19.0,0.0,9.1
2015-10-16,1013.8,29.4,25.8,23.3,20.4,73.0,20.0,0.0,10.5
2015-10-17,1013.4,30.8,26.2,23.6,19.5,69.0,17.0,0.0,10.5
2015-10-18,1012.5,29.1,25.5,23.5,19.3,70.0,43.0,0.0,9.7
2015-10-19,1010.2,28.2,25.3,23.1,16.7,59.0,79.0,0.0,4.4
2015-10-20,1008.3,29.1,26.2,23.8,17.3,58.0,78.0,0.0,7.5
2015-10-21,1010.2,29.2,26.4,24.3,19.3,65.0,64.0,0.02,6.4
2015-10-22,1012.0,30.6,27.0,25.3,20.9,70.0,48.0,0.0,7.8
2015-10-23,1013.0,30.7,27.0,24.8,21.6,73.0,50.0,0.0,8.3
2015-10-24,1015.0,29.6,26.8,24.9,22.1,76.0,61.0,0.02,8.2
2015-10-25,1016.8,26.6,25.9,25.4,21.7,77.0,77.0,0.2,3.0
